CGM_Entropy,CGM_RMS,CGM_Correlation,CGM_Peaks,CGM_Velocity,CGM_MinMax,CGM_Skewness,CGM_Displacement,CGM_Kurtosis,CGM_Recur
1.2822250012256842,108.01553054403648,0.9508856127274219,0.0,3.47,90.0,0.6639305808170247,104.0,-1.1761715013901841,0.7096774193548387
1.907930900990097,163.41712087033105,0.90714698561498,3.0,9.46,116.0,0.07307191266362827,283.82,-0.9740222454160081,0.9354838709677419
2.2300144001592104,128.53869467608678,0.9584711164131943,1.0,11.72,143.0,0.16246118605794338,351.63,-1.4837175916543108,0.9354838709677419
1.7600107709134747,239.9477335561011,0.8237314068540724,2.0,6.55,74.0,-0.5640087675118933,196.4,1.010594080505049,0.7741935483870968
2.1717454920352344,104.06362149836436,0.7204252024862501,4.0,6.62,50.0,0.24979016758427208,198.63,-0.1614436424181953,0.8387096774193549
2.134704220354885,128.7506618711456,0.9493193387179377,1.0,5.68,91.0,0.30138126127116766,170.47,-0.9151639206750124,0.8709677419354839
2.5044512458609707,143.0648561362654,0.9443493468560046,1.0,11.18,150.0,0.038646791402667746,335.43,-0.8263300780221265,0.8387096774193549
1.8793575285460409,258.336188665455,0.8775880110663172,3.0,9.8,173.0,-0.7440072124379662,294.0,0.3282167306757193,0.7741935483870968
2.3133960090982613,186.6888860057409,0.9355547559400142,2.0,8.55,104.0,0.09947800990576641,256.57,-1.3305461397780243,0.9032258064516129
1.15843078387902,210.67329399623912,0.939685036479972,2.0,15.28,220.0,-1.13252027939302,458.47,-0.3918509552982927,0.8709677419354839
1.9225297004112496,149.4466136203181,0.8550355792670885,2.0,6.97,141.0,-1.4370904549553662,209.0,2.015489819410905,0.8709677419354839
0.4382549309311553,93.51888243006191,0.18345515846092705,1.0,3.11,59.0,-1.8110062084257226,93.17,13.46807404169741,0.22580645161290322
2.0476928433652555,197.19558000673734,0.8432605447017565,3.0,8.63,161.0,-1.0716481999523644,259.0,1.4279190421218875,0.9032258064516129
1.9831543222276844,182.99006855652735,0.9162730889803745,1.0,8.27,154.0,-0.5073061535701137,247.97,-0.7300157911452234,0.9032258064516129
2.25021710747673,171.8905315563067,0.9394407737008911,0.0,6.1,181.0,0.039975469192626484,183.0,-1.3372636437809042,1.0
1.7853285788977644,176.9755368551295,0.9542603993077076,2.0,9.39,127.0,-0.8339684093172216,281.6,-0.8437996234442275,0.8709677419354839
2.190793687005929,155.8462398668802,0.9245507519930298,2.0,6.44,78.0,-0.3657157486924768,193.07,-0.9647873661535442,0.8387096774193549
2.153053359023082,153.30768745323263,0.8348075954013057,1.0,8.95,105.0,0.5675010614541004,268.54,0.6713771242315665,0.8064516129032258
1.8935421635379972,235.4154186854351,0.881810346263548,1.0,7.4,156.0,-1.2914460680390292,222.0,0.9394803198074442,0.8709677419354839
2.031163541414045,144.3399603646354,0.879549914177118,2.0,8.66,95.0,-0.3006395655354808,259.83,-0.9008483407041057,0.9032258064516129
1.7353181583231032,72.42791522076145,0.8985898184874294,3.0,3.69,38.0,1.181594503524864,110.7,0.7029926698403051,0.7096774193548387
2.2300144001592104,197.5547617750582,0.9546747037810567,0.0,7.8,160.0,0.12939470252651403,234.03,-1.3855169946205157,0.967741935483871
1.5987426233173525,92.50562319438016,0.7890991062457032,1.0,8.5,94.0,0.5741713870448913,255.0,-0.5487560896757886,0.5161290322580645
2.2102117728630306,142.20112843797077,0.9410400657339775,2.0,7.51,90.0,-0.1021899593740475,225.28,-1.1993000934719311,0.8709677419354839
2.1717454920352344,147.18696700061017,0.9398039660049664,2.0,12.33,199.0,0.055033521815445484,370.03,-1.0032420832063926,0.9032258064516129
2.153053359023082,199.9490487437947,0.9205956320556913,1.0,8.13,111.0,0.09219074322146255,243.93,-0.44268229041328455,0.8064516129032258
2.2102117728630306,201.98388476918552,0.9422149149265872,1.0,12.23,142.0,0.0034198603044522965,366.97,-1.3740760171884423,0.967741935483871
2.031163541414045,216.1859567594528,0.9051616299075547,2.0,15.44,161.0,-0.33101020411873183,463.07,-1.4959104824880924,0.9032258064516129
1.9523826635609307,170.39470402946895,0.9719205315251022,1.0,7.77,122.0,-0.5698572720387021,233.1,-1.2188811913579505,0.8387096774193549
1.5987426233173525,225.73149908114144,0.9564146119786732,0.0,7.83,212.0,0.24696751620929244,235.0,-1.57835092943205,0.8064516129032258
2.3353749158170367,216.64473556582698,0.9982825534371966,1.0,7.2,124.0,0.27599429890517924,215.93,-1.36033258344352,0.9354838709677419
1.907930900990097,100.73279889982979,0.9615960330848514,3.0,5.8,72.0,-0.03647399126664423,174.0,-1.0274752203745905,0.7741935483870968
2.0644999616816366,104.40532213600311,0.8933219399684799,3.0,5.03,59.0,0.6691415523708056,150.9,-0.5946937968825305,0.7741935483870968
2.0149030205422647,221.2465243029346,0.9487666495828218,0.0,10.55,186.0,-0.6907452306425432,316.6,-0.8517666389504805,0.9354838709677419
2.134704220354885,231.24922381038002,0.9579673273210247,2.0,4.04,85.0,-0.4974712794897904,121.33,-1.0480646441989694,0.9354838709677419
1.488077055429833,213.4732407495821,0.9103397991470628,2.0,2.01,21.0,1.143131485275759,60.4,0.9102576230861272,0.4838709677419355
1.8935421635379972,153.26868669947115,0.9386364274328781,0.0,6.2,138.0,0.009487084845234982,186.0,-1.0476082690009072,0.9354838709677419
2.0476928433652555,284.9227965607526,0.923222110816434,2.0,11.03,150.0,0.08521737090962996,331.0,-0.9543207212936728,0.8709677419354839
2.2102117728630306,172.87835373557496,0.8840217188779544,2.0,5.83,71.0,-0.5824695037283453,174.97,0.2999847457742031,0.8064516129032258
2.1717454920352344,171.86846151786003,0.9358392424485777,1.0,8.0,112.0,-0.24854860973538728,240.1,-0.6992534401046155,0.8387096774193549
1.9373447861963904,186.03971133483407,0.8521983272931062,2.0,4.47,62.0,-0.7445300842934277,134.0,-0.9184914522868319,0.6774193548387096
1.6094379124341003,139.33631591318203,0.8899087903785848,1.0,3.63,46.0,1.6303356798798636,108.87,2.6307936812307693,0.5806451612903226
2.031163541414045,192.38716414831904,0.7809009282519885,4.0,8.58,66.0,-1.267645527133647,257.38,1.0249964434322418,0.7741935483870968
2.25021710747673,177.2959214730213,0.8954376515207443,2.0,6.11,60.0,-0.4187382899418851,183.37,-0.3553207033773269,0.8387096774193549
1.9373447861963904,152.50077830578758,0.9117564383266005,2.0,7.24,97.0,-0.5315451152328617,217.33,-1.035453824186539,0.8387096774193549
2.190793687005929,162.49381844321974,0.8114511055731846,2.0,5.0,46.0,0.5314728352033625,150.0,-0.07977527794354655,0.6129032258064516
2.0149030205422647,100.73584890613029,0.9748839749017741,1.0,4.91,80.0,0.19264234126289345,147.17,-1.484388166697618,0.8387096774193549
2.190793687005929,117.1430238171794,0.9119728256021796,1.0,5.63,80.0,0.060333871940167816,168.83,-0.8369443374950563,0.8387096774193549
2.190793687005929,245.78769391620315,0.8771731698181082,1.0,4.73,84.0,-0.11896682400838388,141.93,0.539215457773194,0.7741935483870968
2.190793687005929,151.21966504649518,0.8419876343070365,1.0,5.43,85.0,0.5079023094142308,163.0,-0.05471385277199259,0.8387096774193549
2.031163541414045,194.78474471629843,0.9465570662894639,2.0,7.5,118.0,-0.2786815944215614,225.0,-0.8494467080287804,0.8709677419354839
1.536867219599265,304.5291257642029,0.8461087818614662,1.0,5.73,66.0,-0.7311290692198408,171.76,0.9001855486014385,0.5483870967741935
1.488077055429833,166.7642724945759,0.9227126670049045,1.0,3.5,53.0,-1.2667164563892968,105.0,0.1799512756367787,0.7096774193548387
1.9523826635609307,191.86932801325506,0.8870584996302922,2.0,6.47,102.0,-0.9673698306786469,194.1,-0.06054493816974471,0.8709677419354839
2.116685714852207,99.85791339569407,0.8782159663406205,3.0,3.96,42.0,0.6037087477714838,118.83,-0.5269754841565506,0.6774193548387096
0.6086479168598361,168.37601545542395,0.6497890065657064,1.0,4.88,97.0,-0.11226444705218207,146.4,4.591329871881703,0.3548387096774194
1.8935421635379972,204.34941367114791,0.9967955032671892,1.0,14.61,260.0,0.025444012040310812,438.17,-1.76904471107951,0.967741935483871
2.0476928433652555,205.1349369042477,0.9227214575060634,1.0,7.42,131.0,-0.47871884700202744,222.7,-1.020789099041656,0.8387096774193549
2.270836394679465,111.28162774777131,0.8853841582669515,2.0,5.35,54.0,-0.7666896161135446,160.53,0.44562097402944945,0.8387096774193549
2.45315795147342,130.39900861734762,0.9087396086295317,2.0,5.16,66.0,-0.20484189667063207,154.93,-0.8930112467442957,0.9032258064516129
2.134704220354885,151.93775147270227,0.9170802947806043,2.0,11.56,155.0,0.44299684163270286,346.7,-0.7516869976178953,0.967741935483871
1.9373447861963904,90.65254491739324,0.9471061072163782,1.0,3.33,37.0,0.9024302283837903,100.03,-0.13107494394524322,0.7096774193548387
2.270836394679465,189.70027292649607,0.8987027519254217,1.0,4.77,41.0,-0.2515274217907703,143.0,-1.4449291343129316,0.7419354838709677
2.0476928433652555,174.00732561516466,0.9348091755203751,2.0,6.16,106.0,-0.45970918417053447,184.72,-0.9206709438669498,0.8064516129032258
0.7854511309153438,240.01392177363653,0.5502046283696833,2.0,3.4,41.0,-1.850967803158474,102.0,7.317900777806084,0.3548387096774194
2.081594395040937,164.2889557083553,0.9534518876179481,1.0,7.21,136.0,-0.05881264939044707,216.3,-1.0718758494186864,0.9032258064516129
2.25021710747673,116.58305095925283,0.8925327738261003,1.0,6.93,90.0,-0.26184385774335756,207.97,-0.8315487620051689,0.8709677419354839
2.3578477716690953,187.02682229579938,0.931681911452718,1.0,7.67,143.0,-0.2722842966999928,230.0,-1.0318820429009201,0.967741935483871
2.2300144001592104,136.77759182631652,0.9432399927049835,2.0,7.34,92.0,-0.047605667631584546,220.08,-1.01147561281845,0.8064516129032258
2.380837289893794,185.5533137889607,0.9113866705835969,1.0,8.33,96.0,-0.7688507745848996,250.0,0.3071596184409566,0.8387096774193549
1.6993861490970399,106.30498014310433,0.9343239879649036,2.0,6.76,82.0,1.344333321395417,202.77,0.6144804847739613,0.7741935483870968
1.8113040653010253,184.7270872779451,0.9676512027838696,2.0,6.97,94.0,-0.6280361208993018,209.0,-0.7260793106693177,0.8709677419354839
1.536867219599265,102.52337025472337,0.9584245023679002,0.0,8.46,98.0,1.258398530405609,253.93,0.2128143545825667,0.9032258064516129
2.098986137752806,165.64937319141802,0.8845391813736443,2.0,7.25,64.0,0.9253400513785004,217.6,0.0658677046004259,0.8709677419354839
1.9373447861963904,117.55986807003978,0.9786090087116507,3.0,3.43,64.0,-0.3401551063087176,103.0,-1.483923830641266,0.8387096774193549
2.45315795147342,196.0814910332091,0.8959291033241988,2.0,7.98,89.0,-0.01157166998311984,239.43,-0.8566328684377522,0.967741935483871
2.3578477716690953,151.8574638249791,0.9281619742506216,3.0,5.43,53.0,0.2841203250291746,162.83,-0.6793072221187653,0.7741935483870968
2.153053359023082,156.01826866769326,0.9520777019075309,2.0,4.66,56.0,0.29251980320324783,139.93,-1.2633036872708265,0.7741935483870968
2.3133960090982613,191.2132739352377,0.9169461905663624,3.0,8.93,93.0,-0.5560009431469495,268.0,-0.2692362587234589,0.8387096774193549
1.9523826635609307,189.0039050629173,0.8745633495768146,3.0,6.99,91.0,-0.5568006842412068,209.6,-0.9037243509362312,0.7419354838709677
2.3353749158170367,147.90577786485034,0.9027465436426556,2.0,6.16,69.0,0.5959197878165748,184.73,-0.5833094391111846,0.9354838709677419
1.9676501356917193,144.7946755392481,0.9094048635771117,2.0,5.91,60.0,0.8662576271864252,177.2,0.03068070233277531,0.7096774193548387
1.8379723123831866,138.1561950206383,0.9747593427954628,1.0,5.57,74.0,0.6528029826346426,167.03,-0.9464808782873084,0.8064516129032258
1.6993861490970399,194.21628874248225,0.8977428547882972,1.0,7.83,128.0,1.0916024647074745,234.96,0.5290611098211668,0.7419354838709677
2.153053359023082,192.99002522276604,0.9641052175494084,2.0,10.42,129.0,-0.22033179155656238,312.57,-1.4670030564305427,0.9032258064516129
1.9523826635609307,135.92583841340502,0.9833016455271109,2.0,7.79,101.0,-0.570049796461789,233.8,-1.1213770127366338,0.8709677419354839
1.9373447861963904,168.84105532872073,0.7321971086435306,2.0,5.48,42.0,0.04741509719672051,164.47,-0.020918572517477863,0.7096774193548387
2.270836394679465,285.7153578414216,0.8839459806586459,2.0,6.62,102.0,-0.6459377934817276,198.63,0.015142062360126829,0.8387096774193549
1.4599061784631366,128.03989460194592,0.9729105259333891,2.0,6.02,97.0,-0.30980664378212736,180.73,-1.7949143133275998,0.8064516129032258
2.2300144001592104,141.52289828402215,0.916073982167892,1.0,5.61,87.0,0.24920335961047038,168.23,-0.40361354193147925,0.8709677419354839
1.9676501356917193,228.14228723716798,0.9229026563376187,2.0,6.8,128.0,0.05194552542928284,204.0,-0.0585159020550412,0.8387096774193549
1.488077055429833,140.2665940962239,0.9858972016604644,2.0,5.16,80.0,-0.08061832677241418,154.8,-1.8772178102937012,0.9354838709677419
1.7475882509149177,161.33755437471123,0.9353475981255044,2.0,3.63,91.0,0.44408454436439065,109.0,-1.26621002110249,0.7741935483870968
0.6047031385688196,148.96500455021362,0.7049945584577115,0.0,4.13,62.0,0.6657749875317597,124.0,3.354079177586674,0.25806451612903225
1.8935421635379972,305.0427262511101,0.9179681243104437,2.0,11.63,187.0,0.6354113673825538,348.9,-0.5198943237092313,0.9354838709677419
1.5170645923030852,194.47033109813785,0.9885102599660763,0.0,3.8,96.0,-0.15173782603717706,114.0,-1.8117672414099049,0.7096774193548387
1.824549292051046,98.81253634387531,0.9152988004221692,2.0,3.38,49.0,1.1257355616888407,101.25,0.12140422184494248,0.5806451612903226
1.5673264270839735,143.4965146142986,0.9383317169744895,4.0,5.32,71.0,-0.7526349514016274,159.53,-1.1609042562477683,0.7096774193548387
1.8935421635379972,110.25308129700444,0.9485103636443648,2.0,6.27,102.0,0.40432481420692035,188.0,-0.5360645149703056,0.8709677419354839
1.6094379124341003,107.76075844800984,0.9388429099725559,1.0,5.01,61.0,1.1873526322688073,150.23,0.11629155665755064,0.6451612903225806
2.2300144001592104,154.79601561930752,0.9524459728384618,2.0,8.2,113.0,-0.08255091589776897,246.0,-1.2027474917835614,0.9354838709677419
1.7725895531203348,125.95621359002295,0.9504809490493228,2.0,4.1,65.0,-0.802317500721868,123.0,-0.9469901883541842,0.8064516129032258
1.6311778990705061,150.15314869997275,0.9084383859190995,1.0,14.86,222.0,1.082450921717902,445.9,-0.07053062747741423,0.9032258064516129
2.25021710747673,152.53897333828093,0.8382294941622757,2.0,3.06,39.0,-0.4590593435778044,91.7,0.4397535861855699,0.6451612903225806
1.9373447861963904,144.50386097085388,0.9450292055746955,1.0,7.1,116.0,-0.6642799863400816,212.97,-1.1597952702905503,0.8709677419354839
2.45315795147342,125.40744548818051,0.9455140544077814,1.0,6.76,80.0,0.019479342404702504,202.83,-1.088587364478232,0.9354838709677419
2.153053359023082,94.39040410495537,0.8517343638260318,3.0,7.97,82.0,0.2913482355717294,239.0,-1.2902209897070196,0.9354838709677419
1.9989026791958235,119.65744116354173,0.9253173632767224,2.0,5.37,73.0,0.6190890260783355,161.0,-0.5728853145866499,0.7741935483870968
2.031163541414045,139.19894337057258,0.9298978790823066,3.0,5.6,56.0,-0.07131209835838165,167.97,-1.6795270659936818,0.7741935483870968
2.081594395040937,178.9211395938121,0.9196952483429056,1.0,5.47,134.0,-0.22568667590342123,164.0,-0.9879229788135806,0.9354838709677419
1.6094379124341003,173.27875406314942,0.9807561746836946,1.0,8.16,157.0,-0.015673283670903586,244.93,-1.7264584204793072,0.8064516129032258
1.9989026791958235,149.94579665827206,0.9583985480497108,1.0,9.83,124.0,0.3373599244878863,295.0,-1.298439939720903,0.8387096774193549
1.9225297004112496,136.1596473901844,0.9473667607863493,1.0,7.49,133.0,-0.614357396571107,224.63,-0.9394831177855845,0.967741935483871
1.6422277352570913,145.34140596229545,0.8685622642198966,2.0,7.72,100.0,-1.6214739126345674,231.73,2.064193283994382,0.8387096774193549
1.7725895531203348,138.73639543881353,0.9813160666602913,1.0,6.6,110.0,-0.21882659649240369,197.9,-1.6654643527550153,0.8064516129032258
2.031163541414045,183.65010955267542,0.9842782543487169,1.0,8.95,121.0,-0.10318076979130474,268.57,-1.5492812227656692,0.9354838709677419
2.25021710747673,110.08357600683044,0.965137158818454,1.0,6.58,81.0,0.4585859641166582,197.43,-1.0955351989716609,0.8387096774193549
1.7982319837336724,234.60506834582324,0.9714308996388532,0.0,10.23,211.0,0.3567693815742469,306.97,-1.4588502379585098,0.9354838709677419
1.9373447861963904,172.38534374682112,0.8190277723325821,2.0,9.89,136.0,-1.4442103231968146,296.67,2.5648578124633667,0.8387096774193549
2.3133960090982613,160.40636831739005,0.9513099234882577,4.0,8.22,114.0,-0.2041498569157959,246.73,-1.30699526882093,0.9354838709677419
2.5866893440979424,187.00029436754477,0.8887437529121895,1.0,10.26,130.0,-0.3494963051110887,307.77,-0.7845316556709094,0.9032258064516129
1.2075634724566644,191.87892876297232,0.8905752492822389,1.0,2.79,40.0,0.06740654048098088,83.67,0.8457791542516739,0.5161290322580645
1.5881605139868153,263.939198576417,0.9831576595577914,2.0,12.29,206.0,-0.517042837344679,368.63,-1.4315606797963067,0.8709677419354839
1.824549292051046,146.68472322989965,0.9173202793210091,1.0,6.19,108.0,-0.9915768659829398,185.83,-0.3116299868575356,0.9032258064516129
2.2102117728630306,159.82732617906234,0.9872006038144535,1.0,8.5,128.0,0.5722446668335547,255.0,-0.824992826368736,0.967741935483871
1.4506895233582127,182.9731163048894,0.9278413563427187,2.0,3.57,65.0,-0.15642117905286096,107.0,-0.6772971209317928,0.5806451612903226
2.3353749158170367,162.83636283487272,0.9666961602148807,2.0,6.04,72.0,-0.024423662896244785,181.23,-1.2587144050863492,0.8387096774193549
1.8113040653010253,178.10299666023263,0.9727120164808634,0.0,6.1,169.0,0.028263575561851467,183.0,-1.8002870957605053,0.8387096774193549
1.7982319837336724,135.25402146546566,0.914127552761125,1.0,3.38,45.0,1.299279826513284,101.4,0.48211481340517937,0.6774193548387096
1.15843078387902,213.14757431292495,0.679250378631661,2.0,4.92,64.0,-1.5784412236107521,147.69,3.258497661799674,0.5161290322580645
1.824549292051046,143.6816777328586,0.9557268941385901,1.0,7.99,140.0,0.13657254218910606,239.6,-1.5573640843006473,0.8709677419354839
1.4325072042750222,151.13180115169288,0.9917084381186578,2.0,5.55,95.0,-0.020088581308687244,166.47,-1.8835200714611582,0.8064516129032258
2.081594395040937,177.74853114043066,0.9622111440523089,2.0,7.52,103.0,-0.8164795261219521,225.5,-0.2588055166061678,0.7741935483870968
1.8935421635379972,147.32581951842045,0.9527789863339295,4.0,7.33,121.0,0.10256313568532004,219.9,-1.632898730329818,0.8709677419354839
2.3353749158170367,183.83178583659293,0.8559765708904054,2.0,5.72,57.0,0.5352883035398498,171.7,-0.02389972280418151,0.8709677419354839
1.6993861490970399,82.82890254478924,0.9488681766230422,2.0,3.23,51.0,-0.7964061288142481,96.8,-0.9382465923029302,0.7096774193548387
2.134704220354885,168.18492403956293,0.8906173226033332,2.0,3.94,47.0,-0.4273119996283421,118.33,-0.7233508100049719,0.7096774193548387
1.5673264270839735,101.90844246264041,0.8188033946251769,2.0,6.75,70.0,1.6752493654965546,202.5,2.355461788947947,0.7096774193548387
1.865371286571301,183.10885823606714,0.9958986191540243,1.0,10.79,168.0,0.09631637994828528,323.77,-1.6863748537561503,0.8387096774193549
2.3578477716690953,141.13663021022137,0.8967864593848847,1.0,6.33,68.0,0.3068185954110796,190.0,-0.5128136484156487,0.8387096774193549
2.153053359023082,143.2670920952169,0.9206069638984156,1.0,4.98,76.0,-0.9577660677972085,149.5,-0.09046201069377036,0.8064516129032258
2.270836394679465,114.74268223205544,0.7972452504523772,1.0,5.3,61.0,-0.5102175806586041,158.87,0.5422020042951541,0.7096774193548387
2.190793687005929,157.43294208912792,0.9363709488169654,1.0,5.38,65.0,0.7081620450351641,161.33,-0.668474133306205,0.8709677419354839
2.0149030205422647,162.58788293541238,0.962289461875224,1.0,8.16,115.0,-0.24970832035490056,244.9,-1.4961594411728212,0.8387096774193549
1.7853285788977644,200.68208608996306,0.9447160903315176,0.0,7.69,114.0,0.9796533714887331,230.7,-0.26585167629060047,0.9032258064516129
1.9523826635609307,145.5675004605169,0.95852196917953,0.0,6.44,74.0,0.864197657643742,193.23,-0.5500694939841178,0.8064516129032258
2.270836394679465,115.2032874894944,0.999538168156607,0.0,5.77,86.0,0.3260619676860608,173.03,-1.0812665905328678,0.8064516129032258
2.098986137752806,184.22379875855412,0.9541513043886874,0.0,16.88,232.0,-0.36942139563433113,506.33,-0.8091526966170695,0.9354838709677419
1.7600107709134747,198.1202108935788,0.9607001429475639,3.0,10.1,172.0,-0.05059464824752569,303.13,-1.7039260760771624,0.8387096774193549
2.291889803877298,163.4513376236724,0.8849384269941675,1.0,8.47,74.0,0.38990905381144264,254.23,-1.2685112021709495,0.9354838709677419
1.6761292869327726,196.8191768784149,0.9870164304262617,1.0,7.66,144.0,-0.16643334325747608,229.8,-1.7495394231630914,0.9032258064516129
1.6311778990705061,226.13531867360504,0.9973706188833703,1.0,5.72,98.0,-0.0918303163974544,171.73,-1.8631149746731288,0.8709677419354839
1.8515779644389652,175.98487838264637,0.9772944328944329,1.0,5.53,90.0,0.4880729716349747,166.0,-0.8848400983215994,0.7419354838709677
1.8113040653010253,245.63134853652326,0.9898585645470274,1.0,7.4,130.0,0.09494009226396474,221.97,-1.7445221529212918,0.8709677419354839
1.6993861490970399,161.1464648256562,0.9870603590743399,3.0,5.2,72.0,-0.1271440717645569,155.87,-1.7042622139740828,0.6774193548387096
1.6761292869327726,229.34221766440172,0.9817811636662157,2.0,11.74,195.0,-0.3311591062574447,352.13,-1.6739846165265049,0.8709677419354839
1.6094379124341003,157.98162408453427,0.972714814159884,0.0,4.93,136.0,0.20073573152209884,148.0,-1.5428998478805869,0.8387096774193549
2.380837289893794,176.81090683041458,0.9424124215449581,1.0,7.5,117.0,-0.3623741736894256,225.0,-0.6742179973619704,0.967741935483871
1.7353181583231032,158.52377047765302,0.9844685623835078,1.0,4.55,89.0,0.6400102473452531,136.6,-1.1895230820755645,0.8387096774193549
2.2102117728630306,159.26410089999527,0.9603488995062047,0.0,6.13,125.0,0.3009560111447696,183.83,-1.3221279060837472,0.9032258064516129
2.153053359023082,194.58352853574053,0.9777155517876146,0.0,10.29,189.0,-0.48672074617997946,308.63,-1.0387483354194487,0.9032258064516129
2.3133960090982613,184.71299139563135,0.9161909240710011,3.0,8.71,86.0,0.14526906863365874,261.43,-0.30934735232915056,0.8064516129032258
2.0476928433652555,271.0069177131593,0.9125164296133343,1.0,9.63,164.0,-0.8100386155747349,288.77,-0.4726368203286664,0.9354838709677419
0.43492714083848055,325.24051757767444,0.6197831110232508,0.0,4.89,105.0,1.5513387778850953,146.67,5.899742584014811,0.22580645161290322
2.2102117728630306,273.9765918892083,0.9396825405061364,0.0,8.05,159.0,0.14703322781234757,241.4,-1.3605112814359224,0.967741935483871
2.081594395040937,138.07130112209555,0.9551264713604234,2.0,8.07,100.0,-0.15981632006200336,242.1,-1.571210903436712,0.9032258064516129
